I,J,K,Temperature Sensitivity Parameter,Total Factor Productivity Growth,Population Level,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,Mode
2,4,4,1.4,1.005,1.005,Social Cost of Carbon,5.827302701,7.094348692,8.666472721,10.56943538,12.83383253,15.49423939,18.58886068,22.15944654,26.25112085,30.91197936,36.19210304,42.14148126,48.80679766,56.22540179,64.41558356,73.36381563,83.2282465,94.00963819,105.7861362,116.5734812,126.6999566,136.3742967,145.7146611,154.7729526,163.5526973,172.0214707,180.1193552,187.7647514,194.8585633,201.2875044,206.9270663,211.6445355,215.3023504,217.7620152,218.8887539,218.5570688,216.6573825,213.1039869,207.8446128,200.8720823,192.2387275,182.0745766,170.6107425,158.2100309,145.4075283,133.0255616,118.6015617,103.0027522,87.14057441,71.89677575,57.51026397,45.90853143,36.2191221,28.65127116,22.41140098,16.60597176,10.96890357,5.896937411,2.057267064,0,Ampere
2,4,5,1.4,1.005,1.01,Social Cost of Carbon,7.55512499,9.350237119,11.60384049,14.36599837,17.69360078,21.6491707,26.30035955,31.71978356,37.9848844,45.17746324,53.38259045,62.6862565,73.17155812,84.91171078,97.95719597,112.3130769,128.1404284,145.5857779,165.1468019,182.861429,199.3164634,214.891542,229.8055936,244.158949,257.9652188,271.1737354,283.6848871,295.3606096,306.0318497,315.5043534,323.5637715,329.9808159,334.5170315,336.9316393,336.9898641,334.4731592,329.1917995,321.0004445,309.817484,295.6493117,278.6211498,259.0167144,237.3299153,214.3329774,191.1668804,169.5825713,144.0450828,116.4870837,89.26190946,64.92822327,45.17192277,34.22021497,29.51189803,26.91290024,24.11071778,19.95233534,14.19318912,7.865605804,2.733940385,0,Ampere
2,5,1,1.4,1.01,0.99,Social Cost of Carbon,2.764927817,3.184293074,3.722358247,4.377055509,5.151979906,6.055287997,7.099516478,8.301950109,9.685233875,11.27816473,13.11637446,15.24250135,17.7055,20.5573887,23.84600774,27.60259501,31.93369934,36.72855537,41.67264327,46.04449727,50.01887754,53.70792912,57.1757106,60.45152485,63.54015407,66.42928394,69.094861,71.50507517,73.62348805,75.41165696,76.83146533,77.84726285,78.42784058,78.54821351,78.19115335,77.3484068,76.02154785,74.22244375,71.97335872,69.30677213,66.26504179,62.90009376,59.27336528,55.45626662,51.53146653,47.59646405,43.45190712,39.1726685,34.82223176,30.45110727,25.96055472,21.79206978,17.75152056,13.9095773,10.34600856,7.151674892,4.425611943,2.267729493,0.768864295,0,Ampere
2,5,2,1.4,1.01,0.995,Social Cost of Carbon,3.385877947,3.991032234,4.772139995,5.735880797,6.895771044,8.271175238,9.887341818,11.77606295,13.97660479,16.5367875,19.51383471,22.97439762,26.99322079,31.64816081,37.00940163,43.12105761,50.13290232,57.93438611,66.19454493,73.42842832,79.94147924,85.93315403,91.51956955,96.75604827,101.6548818,106.1983405,110.3480746,114.0520706,117.2500701,119.8780726,121.8723085,123.1728835,123.7271662,123.4928991,122.4409705,120.5577723,117.8471036,114.3316281,110.0540051,105.0778859,99.48911458,93.39757063,86.94022526,80.28611223,73.64407333,67.28475803,60.45371693,53.43759815,46.47846622,39.76002514,33.21859021,27.40160946,21.9670949,17.00847346,12.57011238,8.671842006,5.364940968,2.745744139,0.927337649,0,Ampere
2,5,3,1.4,1.01,1,Social Cost of Carbon,4.213745121,5.074870499,6.195726867,7.59751842,9.310412494,11.37267653,13.83101998,16.74168914,20.17191084,24.20145666,28.92383474,34.44623908,40.88741124,48.37037728,57.00650381,66.86688233,78.14849789,90.77551881,104.4857504,116.3943268,127.0231846,136.718818,145.6859366,154.0246924,161.7609107,168.868489,175.2856341,180.9268439,185.6921798,189.4749086,192.1682019,193.6712679,193.8950733,192.7676614,190.2390033,186.2853083,180.9127769,174.160894,166.1055186,156.8622267,146.5905833,135.5002627,123.8601956,112.0122189,100.391056,89.58071985,77.81414062,65.76555233,54.08709536,43.35879437,33.83249745,26.30632754,20.45760744,16.15312245,12.66574673,9.388361864,6.176243905,3.291517272,1.133845984,0,Ampere
2,5,4,1.4,1.01,1.005,Social Cost of Carbon,5.329097033,6.544151226,8.140353094,10.16191183,12.66556755,15.71988192,19.40604743,23.81968663,29.07321578,35.29835879,42.64822157,51.29771787,61.44102859,73.28229872,87.01347525,102.7693106,120.7839066,141.0885344,163.6734039,183.163842,200.4323639,216.0676481,230.4215926,243.669277,255.8593929,266.9521255,276.8467385,285.4019164,292.4514337,297.8169982,301.3194659,302.7891138,302.0752903,299.0555232,293.6440536,285.7997577,275.5335359,262.9154479,248.0821821,231.2458033,212.7051502,192.8617324,172.2424992,151.5324777,131.6210135,113.7207636,93.84661525,73.48738376,54.32159438,38.04055438,25.65610324,19.65933805,17.16293073,15.62928482,13.89975958,11.41379143,8.052100731,4.408828541,1.507882034,0,Ampere
2,5,5,1.4,1.01,1.01,Social Cost of Carbon,6.84406921,8.549389752,10.8102649,13.70602314,17.33414645,21.80974651,27.26711163,33.86268657,41.77913814,51.22978087,62.46279511,75.76374158,91.45450225,109.8847435,131.4058687,156.3040444,184.8084532,217.1985661,254.0766005,285.7609795,313.6792406,338.8106601,361.7466061,382.7846237,402.0108784,419.363061,434.6764768,447.7180588,458.2124985,465.8635937,470.3728641,471.4566609,468.8623963,462.384141,451.877662,437.2749917,418.5988301,395.9774651,369.6614364,340.0438441,307.6869964,273.358998,238.0849231,203.218446,170.5412712,142.4965067,110.3992329,77.23733372,47.16568318,24.84819,19.86301127,18.76447878,17.70436005,16.30512859,14.65651242,12.66927542,9.858439839,5.662592711,1.91526921,0,Ampere
3,1,1,2.9,0.99,0.99,Social Cost of Carbon,10.17700426,11.63436344,12.95557383,14.16509491,15.27899123,16.30704432,17.25474303,18.12486027,18.91835368,19.63498662,20.27353028,20.83172276,21.30651192,21.69390364,21.98968029,22.19273438,22.3845404,22.52187528,22.55798802,23.22309009,24.29747893,25.64610283,27.18322534,28.85267047,30.61627815,32.44688497,34.32392291,36.23059384,38.1520193,40.07400305,41.98218148,43.86141808,45.69535155,47.46603674,49.15364192,50.73617858,52.18924947,53.48580919,54.59593623,55.48662236,56.12159027,56.4611489,56.46211246,56.07778183,55.25797725,53.96090088,52.20166617,49.94849242,47.1784391,43.88119573,39.30195621,35.27906462,30.67205284,25.64047557,20.37125732,15.08828252,10.0591345,5.600935751,2.091094982,0,Ampere
3,1,2,2.9,0.99,0.995,Social Cost of Carbon,13.39796713,15.55933907,17.59950462,19.54196904,21.3993263,23.17552117,24.8682307,26.47084527,27.9737823,29.3655105,30.63319545,31.76318659,32.74211783,33.5578462,34.20204928,34.67735301,35.1191672,35.49995317,35.81256627,37.04013848,38.86739145,41.09900626,43.61007981,46.31816,49.16674486,52.11516593,55.13220126,58.19195177,61.27112685,64.34722,67.39725016,70.39686253,73.31965699,76.13666056,78.81589202,81.32198853,83.61588027,85.6545115,87.39061753,88.77257815,89.74437927,90.24572668,90.21236634,89.57667207,88.2685517,86.21818845,83.41381229,79.80317832,75.35001525,70.03941625,62.66643821,56.18362922,48.77015596,40.68859284,32.24699084,23.8123183,15.81827857,8.770541665,3.258527561,0,Ampere
3,1,3,2.9,0.99,1,Social Cost of Carbon,17.96376605,21.14280081,24.23736675,27.27085968,30.25158949,33.17519299,36.02753869,38.78719975,41.42739752,43.91762402,46.22506382,48.31608108,50.15884508,51.72639873,53.00264328,53.99582038,54.91836334,55.78672613,56.69314976,58.91320912,62.00033632,65.6752399,69.75761059,74.12713896,78.70026078,83.41576516,88.22563764,93.08910969,97.96872089,102.8276638,107.6279554,112.3291468,116.8873954,121.2547904,125.3788788,129.2023746,132.6630633,135.6939466,138.2236963,140.177523,141.4785999,142.0502307,141.8190113,140.7193143,138.6995448,135.747535,131.4671216,125.7924077,118.6853822,110.1434469,98.29499833,87.83718145,75.93463562,63.03381876,49.65562737,36.40845006,23.98940409,13.17934131,4.84678401,0,Ampere
3,1,4,2.9,0.99,1.005,Social Cost of Carbon,24.52063057,29.17714152,33.82009226,38.47434414,43.14307822,47.81036458,52.44483208,57.00273141,61.43090107,65.66927464,69.65362918,73.3188419,76.6039854,79.45911527,81.85672903,83.81485433,85.64533023,87.46226199,89.57166121,93.54292829,98.75381435,104.8109779,111.4577416,118.5207543,125.8777829,133.4375704,141.1269069,148.8821627,156.6436438,164.3517609,171.9443808,179.354965,186.5112565,193.3343839,199.7383286,205.6297631,210.9083239,215.4674376,219.1958752,221.9802817,223.7090083,224.2776795,223.5970652,221.6040088,218.2764252,213.7977344,207.0767132,198.0928457,186.857453,173.4184464,154.8935359,138.5040787,119.8222069,99.4225323,77.95907825,56.62315782,36.80112727,19.87581541,7.16854524,0,Ampere
3,1,5,2.9,0.99,1.01,Social Cost of Carbon,34.03688547,40.84114976,47.75519485,54.80746039,61.99459989,69.28426722,76.62006672,83.92535189,91.10802815,98.06444569,104.6844976,110.8580236,116.4837454,121.4822678,125.8157155,129.5236379,133.0212828,136.6180128,141.0438737,148.0640377,156.8292477,166.7958769,177.6045315,189.0087952,200.8316068,212.9376619,225.2155207,237.5657831,249.8931377,262.1009246,274.0873618,285.7429103,296.9484763,307.5743008,317.4795145,326.5124294,334.5117462,341.3089505,346.7322967,350.6129115,352.7937258,353.1421655,351.5678114,348.0466367,342.6539288,336.1253969,325.6608332,311.3216326,293.2224927,271.5417604,241.9352234,215.718711,186.1808439,154.3530589,121.3383248,88.33927782,56.70465342,29.84787185,10.40871195,0,Ampere
3,2,1,2.9,0.995,0.99,Social Cost of Carbon,9.295351002,10.72308713,12.15779724,13.60460622,15.06570141,16.54143242,18.03110161,19.53350984,21.04704051,22.56957544,24.09801186,25.62741483,27.15031432,28.6552634,30.12609859,31.54454943,33.00479896,34.41445744,35.6458342,37.47895685,39.71914613,42.24152958,44.96328468,47.82727142,50.7919871,53.82521059,56.89988903,59.99142755,63.07587306,66.12867498,69.12382262,72.03323328,74.82631212,77.46963765,79.92674848,82.15802204,84.1206479,85.768707,87.05337673,87.92328806,88.32506575,88.20408975,87.50551133,86.17555658,84.16312068,81.42229731,77.95767612,73.74786244,68.79098272,63.10820589,55.82105284,49.25347535,42.04746485,34.46939072,26.81242076,19.40364184,12.60552432,6.813751155,2.45576476,0,Ampere
3,2,2,2.9,0.995,0.995,Social Cost of Carbon,12.14663714,14.24629769,16.42113634,18.67669371,21.01359771,23.42868785,25.91588656,28.46678298,31.0707657,33.71495833,36.3837961,39.05831169,41.7159144,44.32978656,46.8700692,49.31126078,51.80383608,54.26498381,56.60808894,59.78397376,63.52880959,67.67104799,72.09517891,76.72001098,81.48515528,86.34237492,91.24993278,96.16883583,101.0603012,105.8840224,110.596971,115.1525716,119.5001558,123.5846476,127.3464694,130.7216828,133.6424026,136.0375458,137.8339931,138.9582698,139.3388725,138.9093988,137.6126768,135.4061412,132.2687844,128.2289773,122.9005041,116.282211,108.3937895,99.27387276,87.56322819,76.97848231,65.41348189,53.32142524,41.1968934,29.57892074,19.04360683,10.19071341,3.632447191,0,Ampere
3,2,3,2.9,0.995,1,Social Cost of Carbon,16.17445614,19.24359522,22.5006723,25.95443491,29.60556375,33.44767695,37.46821184,41.64890906,45.96598873,50.39006124,54.88587249,59.41200484,63.92163814,68.36385705,72.6885063,76.86149723,81.10559807,85.38456987,89.74132071,95.22431923,101.487104,108.3007071,115.5081074,122.9964149,130.6792847,138.4855117,146.3514914,154.2161524,162.0175015,169.6902366,177.1640935,184.3627232,191.2029929,197.5946702,203.4405022,208.6367472,213.0742555,216.6402369,219.2208958,220.7051603,220.9897858,219.9861835,217.6294031,213.8898268,208.7883026,202.5516117,194.1303636,183.5914392,171.0396573,156.6184402,138.2455512,121.6265988,103.4613879,84.35152857,64.92880855,46.18678986,29.31532055,15.40588459,5.378576089,0,Ampere
3,2,4,2.9,0.995,1.005,Social Cost of Carbon,21.93126328,26.4039347,31.2444459,36.46914433,42.08147912,48.07266124,54.4225058,61.09961125,68.06170265,75.25553678,82.61717504,90.07280816,97.54144594,104.9401565,112.1953352,119.2696673,126.4581437,133.8449017,141.7770486,151.1818058,161.6237211,172.8087584,184.5301002,196.6343017,208.99949,221.5210008,234.1017412,246.645617,259.0529859,271.2174826,283.0238186,294.3463324,305.0481926,314.9812498,323.9866166,331.8961278,338.5349046,343.7253265,347.2927985,349.0737999,348.9268192,346.7469238,342.4849021,336.1721794,327.9530684,318.6011313,305.3918228,288.5329161,268.2951999,245.0147117,215.5941589,188.9966768,160.2481036,130.3978788,100.5006356,71.63029167,44.8989886,22.95823937,7.731955171,0,Ampere
3,2,5,2.9,0.995,1.01,Social Cost of Carbon,30.24144808,36.74874611,43.90405243,51.73738727,60.25859027,69.45731413,79.30391782,89.74909114,100.7249028,112.1449932,123.9064398,135.8935288,147.9844268,160.0645761,172.0492119,183.9259615,196.0078395,208.6378562,222.7935196,238.7790478,256.0819742,274.344954,293.3065129,312.7630234,332.5436454,352.4934694,372.4619659,392.2949347,411.8288156,430.8866563,449.2753353,466.7838486,483.1826396,498.2240839,511.6443778,523.1672025,532.5096794,539.3912875,543.5465974,544.7428887,542.8039839,537.6419594,529.2988268,518.0008401,504.2287879,490.1324809,469.0290111,441.4377331,408.017554,369.5734962,321.8614732,278.6582055,232.9537744,186.6754581,141.6570836,99.59296136,61.95965479,30.1373977,9.497188709,0,Ampere
3,3,1,2.9,1,0.99,Social Cost of Carbon,8.518553777,9.913356514,11.44171108,13.1012744,14.89173929,16.81500429,18.87523929,21.07889962,23.43442329,25.95174916,28.64129741,31.51220229,34.57012223,37.81329291,41.22805678,44.78720676,48.6057409,52.5155881,56.23192452,60.31390199,64.66231042,69.20596403,73.89059967,78.67166424,83.5095314,88.36628161,93.20351186,97.98084025,102.6548966,107.1786722,111.501157,115.567231,119.3178027,122.6902049,125.6188722,128.0363314,129.8745415,131.0666201,131.5489927,131.2639989,130.1629878,128.2099346,125.3856232,121.6924652,117.1600787,111.8688265,105.5081518,98.15176689,89.89189661,80.83448055,70.19367891,60.40840324,50.23557018,40.05598503,30.25379429,21.21558557,13.32254735,6.938728738,2.398894351,0,Ampere
3,3,2,2.9,1,0.995,Social Cost of Carbon,11.05238292,13.08713258,15.36858486,17.90058978,20.6882423,23.73795913,27.05746295,30.65562769,34.54198373,38.72591782,43.21527115,48.01409943,53.12013699,58.52071154,64.18911852,70.08713728,76.38700269,82.9213525,89.43754198,96.36046368,103.5927352,111.0592686,118.6977327,126.4521121,134.2682826,142.0909261,149.8613582,157.5159956,164.985303,172.1931275,179.0563833,185.4850872,191.3827722,196.6473291,201.1723422,204.848995,207.5686327,209.226071,209.7237411,208.9767651,206.9190559,203.5105506,198.7457174,192.6635414,185.3593203,177.107092,167.0164903,155.2672515,142.0689165,127.6548284,110.8768976,95.47356542,79.48350283,63.41501799,47.75669289,33.18009213,20.52735853,10.48779808,3.546854815,0,Ampere
3,3,3,2.9,1,1,Social Cost of Carbon,14.61178073,17.56566405,20.94215792,24.75782417,29.02936261,33.77335694,39.0060111,44.74257411,50.99652436,57.77823651,65.09311898,72.93900237,81.30354567,90.1611133,99.47195236,109.1921483,119.5517105,130.4358584,141.7555117,153.4434009,165.4386587,177.6820806,190.1126181,202.664709,215.2661883,227.8366164,240.2859332,252.5134003,264.406833,275.8421584,286.6833627,296.7829196,305.9828115,314.1162819,321.0104758,326.4901424,330.3825936,332.5241204,332.7680832,330.9949041,327.1242085,321.1294088,313.0551063,303.0378401,291.3309758,278.7051051,262.7901851,243.9772515,222.7054914,199.4516849,172.5591525,147.9276573,122.6288477,97.53037628,73.43528097,51.0933245,31.21029654,15.48821601,5.041473849,0,Ampere
3,3,4,2.9,1,1.005,Social Cost of Carbon,19.66896056,23.94744116,28.91756591,34.61840901,41.08766303,48.36067519,56.46974505,65.44277885,75.30215378,86.06272417,97.72978826,110.2969464,123.7447017,138.0415001,153.1503579,169.0513547,185.9891785,204.0092854,223.4534724,243.0405843,262.8168961,282.7810146,302.8943844,323.0881635,343.2674462,363.3136547,383.0857444,402.4207307,421.1339405,439.0193282,455.8501657,471.3804043,485.3470161,497.4736444,507.4759227,515.0688537,519.9766796,521.9457087,520.760606,516.264704,508.3849672,497.1623647,482.7886248,465.6506865,446.3846754,426.9559865,401.4838714,370.7969578,335.8384321,297.6454091,254.151836,214.4661799,174.6165671,136.1644381,100.4527653,68.5704966,41.29958724,19.34888749,5.879633021,0,Ampere
3,3,5,2.9,1,1.01,Social Cost of Carbon,26.91434699,33.10209698,40.3871282,48.84468865,58.54639477,69.55794652,81.93783786,95.73478667,110.9867065,127.7182886,145.9401289,165.6498642,186.8358047,209.4907161,233.6375972,259.3747654,286.8011364,316.3265927,349.2261643,381.6473833,413.8734183,446.0385029,478.1654798,510.1924487,541.9906443,573.3759001,604.1157056,633.9334565,662.5111428,689.4914496,714.4801077,737.0492466,756.742472,773.0824015,785.5815094,793.757091,797.1513899,795.3579274,788.0552572,775.0495454,756.3275371,732.1218973,702.9914342,669.919483,634.4346398,600.92635,555.9735697,501.3012576,439.0707022,371.8760219,298.8686088,233.3765881,172.3408216,119.4155545,77.13872168,46.10025112,24.32913567,11.83481708,4.062790583,0,Ampere
3,4,1,2.9,1.005,0.99,Social Cost of Carbon,7.834170651,9.194812839,10.80142208,12.65398796,14.76006761,17.13426538,19.79822231,22.7808883,26.11869348,29.85553879,34.04206332,38.73356241,43.98637299,49.8504252,56.35800854,63.51152698,71.47685178,79.98922521,88.48653263,96.68544866,104.7047358,112.6083125,120.4197597,128.1328958,135.7191036,143.132304,150.3123606,157.1875273,163.676391,169.689644,175.1319212,179.903874,183.9045913,187.0344266,189.1982484,190.3090834,190.2920824,189.0887083,186.6610226,182.9959454,178.1093852,172.0501862,164.9039281,156.7967347,147.8994188,138.5010231,127.9443376,116.4724684,104.3301098,91.75535538,78.29959468,65.91048055,53.68924139,41.94600851,30.9552008,21.05887645,12.74471645,6.36174226,2.098166484,0,Ampere
3,4,2,2.9,1.005,0.995,Social Cost of Carbon,10.09061065,12.05871347,14.4234114,17.19989084,20.41228773,24.09313102,28.28342057,33.03293369,38.40041841,44.45338269,51.26695324,58.92101718,67.49546252,77.06127573,87.66801681,99.3326585,112.2850259,126.2592357,140.7015196,154.4220737,167.6854673,180.645549,193.3741098,205.8828311,218.1388838,230.0756608,241.600144,252.5981262,262.9382168,272.4753132,281.0540273,288.5124221,294.6862908,299.4141247,302.5428326,303.9341917,303.4719526,301.0694575,296.6776075,290.2930094,281.9661798,271.809781,260.0070323,246.8206779,232.6032215,218.0397393,201.3255479,182.946861,163.389292,143.1223334,121.5481087,101.7648638,82.45091607,64.12905504,47.24122904,32.16295903,19.21286554,9.298724818,2.945658868,0,Ampere
3,4,3,2.9,1.005,1,Social Cost of Carbon,13.23975759,16.07523279,19.53477679,23.66014413,28.50445722,34.13141331,40.61538813,48.04165525,56.50662582,66.11734447,76.98998743,89.24650729,103.0092274,118.3923567,135.4915694,154.3784984,175.3226464,198.1391839,222.4804297,245.2878136,267.0933646,288.2199893,308.833177,328.9829506,348.6345117,367.6896369,386.0014509,403.3848568,419.6244024,434.4809034,447.697792,459.0078829,468.1410458,474.8330982,478.8360917,479.9300317,477.935963,472.7302671,464.2599698,452.5588744,437.7644285,420.1354313,400.0710171,378.1318199,355.0648472,332.4539676,305.7539759,275.9409814,244.0164931,210.9730539,176.2553201,144.7052001,114.6351015,86.97300708,62.41684233,41.42351281,24.18725049,10.97675601,3.249403352,0,Ampere
3,4,4,2.9,1.005,1.005,Social Cost of Carbon,17.67924282,21.75602976,26.79658863,32.88585105,40.12401704,48.62516846,58.51733635,69.94246408,83.05693778,98.03090323,115.0470679,134.298462,155.9849893,180.312062,207.4933963,237.763972,271.3180865,308.2206874,348.7386675,386.217591,421.6575322,455.6818232,488.6239982,520.6034956,551.5826503,581.4071266,609.8340588,636.5519456,661.1955546,683.3583081,702.6039779,718.479034,730.5266126,738.3027758,741.3954863,739.4465052,732.176248,719.4114976,701.1158218,677.4225934,648.6707207,615.4436014,578.6124621,539.3861539,499.3705793,461.9268174,416.6025612,365.3652683,310.4264038,254.1858318,197.3970539,147.4707936,103.694603,68.17119896,41.87142368,23.93552659,13.27341713,6.780658301,2.362917753,0,Ampere
3,4,5,2.9,1.005,1.01,Social Cost of Carbon,24.00348571,29.86192083,37.18811234,46.13374228,56.87157824,69.5928375,84.50718973,101.8422238,121.8450259,144.7819371,170.9397897,200.6296207,234.1930779,272.0270628,314.6313723,362.6782552,415.959279,475.1146339,541.8066884,602.7910258,659.8642128,714.1694559,766.3338861,816.5992058,864.9234465,911.0544231,954.5813531,994.971505,1031.597633,1063.760662,1090.710999,1111.670987,1125.860392,1132.526291,1130.97834,1120.630029,1101.046291,1071.997599,1033.520657,985.9859275,930.1726594,867.3528676,799.3869504,728.8352295,659.0914536,596.7794111,519.3469697,430.4657448,334.9966772,239.1753504,149.1919229,78.94789131,33.51115814,21.50172877,20.69648549,21.10737617,17.39858733,10.09990924,3.576943458,0,Ampere
3,5,1,2.9,1.01,0.99,Social Cost of Carbon,7.227929956,8.553730143,10.22555779,12.25377938,14.66316763,17.49217204,20.79379904,24.63744406,29.11116567,34.32407853,40.40810203,47.51781138,55.82718611,65.51910637,76.76454503,89.69038863,104.5804152,121.0675907,138.1227968,153.362074,167.320238,180.3368366,192.5987531,204.1812646,215.0803521,225.2365734,234.5525706,242.906306,250.1616463,256.177422,260.8156328,263.9491424,265.4689306,265.2907819,263.3611842,259.6621705,254.2148562,247.0815345,238.3663215,228.2145152,216.8110097,204.37827,191.1745022,177.4927906,163.6620556,150.1614495,135.7438998,120.8081013,105.7129024,90.77022018,75.84673022,62.24979664,49.50425727,37.83355446,27.40977149,18.36440497,10.79474452,5.131853575,1.595532941,0,Ampere
3,5,2,2.9,1.01,0.995,Social Cost of Carbon,9.240671934,11.14122418,13.56920091,16.56137614,20.17362687,24.48057224,29.57727427,35.58206455,42.64001149,50.92636295,60.6491498,72.04932909,85.3968504,100.9784658,119.0739897,139.9205813,163.8908678,190.6389492,219.0927142,244.3150231,267.2416004,288.4793711,308.3714247,327.0660006,344.5724362,360.8030007,375.60369,388.7774448,400.1025956,409.3485087,416.2896676,420.7188272,422.4594268,421.3771195,417.3900838,410.477707,400.6872786,388.1384835,373.0257222,355.6185755,336.2610369,315.3704338,293.437229,271.0271379,248.7872488,227.7507096,204.7747046,180.6622756,156.1651518,131.9621393,108.0771981,86.60740763,67.00346529,49.66228155,34.82597913,22.57900577,12.83780279,5.694501194,1.66268675,0,Ampere
3,5,3,2.9,1.01,1,Social Cost of Carbon,12.02711629,14.74190232,18.25239644,22.63843647,28.00649303,34.48970417,42.25072576,51.48594988,62.43083906,75.36504225,90.61672817,108.5643541,129.6339385,154.2899892,183.017848,216.296819,254.5260577,297.5197148,344.4555309,385.7379607,422.9632423,457.1853578,489.0099007,518.7072711,546.3077267,571.6735045,594.5522445,614.617318,631.4997948,644.8154664,654.1891069,659.2771529,659.7892031,655.5081945,646.308767,632.1732054,613.2044195,589.6356829,561.8372526,530.3204984,495.7407122,458.9003145,420.7546895,382.4233639,345.2097362,311.2171565,273.2029277,232.7954994,191.6782554,151.5408177,113.3922565,80.72563761,53.70701373,33.27626845,19.51155117,11.06552458,6.699541091,3.624153478,1.287873927,0,Ampere
3,5,4,2.9,1.01,1.005,Social Cost of Carbon,15.93317757,19.80755473,24.87276743,31.27607235,39.20297684,48.87761982,60.5672625,74.58847611,91.31552987,111.1883429,134.7205267,162.5064593,195.2259098,233.6534619,278.6764998,331.3204276,391.7950798,460.3619497,537.0731692,604.0932296,664.0901184,718.8559723,769.433238,816.2960024,859.5085,898.8474241,933.8932712,964.0995404,988.8476353,1007.493269,1019.408178,1024.019258,1020.845973,1009.535904,989.897791,961.9311396,925.8516255,882.1119402,831.4184174,774.7446498,713.3442692,648.7660407,582.8753711,517.8872207,456.4161887,402.5684647,340.5409087,273.3983028,204.8535117,139.3494845,81.53359656,39.32227467,15.98527461,12.560633,12.3695495,12.35790288,9.824078382,5.647856793,1.970351619,0,Ampere
3,5,5,2.9,1.01,1.01,Social Cost of Carbon,21.4700725,27.00244175,34.30564882,43.62906824,55.27749282,69.6115579,87.05454411,108.1012525,133.3313939,163.4222589,199.1643339,241.4820743,291.4614249,350.4178456,420.0303606,502.5473742,597.4180223,705.9064295,830.1588878,938.1565473,1034.281839,1121.532401,1201.672693,1275.517343,1343.190659,1404.330703,1458.243186,1504.018683,1540.62591,1566.990768,1582.067659,1584.906844,1574.719471,1550.940349,1513.287564,1461.817652,1396.975201,1319.636518,1231.148106,1133.362242,1028.673609,920.0626943,811.1533573,706.293491,610.6687594,532.3019867,437.929692,332.0631955,221.2385043,114.8736288,19.30980018,16.13434769,16.90776501,15.86246994,14.39399513,12.63278624,10.43526832,7.483387903,2.577895954,0,Ampere
4,1,1,4.4,0.99,0.99,Social Cost of Carbon,18.23346228,21.0065267,23.56012537,25.93083188,28.142129,30.20730637,32.13263101,33.91983756,35.56769004,37.07295817,38.43074601,39.63441405,40.67599122,41.54608616,42.23551119,42.74196547,43.21280703,43.56702813,43.71810321,45.08935328,47.25854256,49.96476039,53.04109259,56.37698423,59.89622774,63.54355784,67.27622318,71.05856083,74.85843334,78.64484547,82.38631064,86.04970835,89.59945316,92.99688339,96.19979147,99.1620853,101.83355,104.1597374,106.0819982,107.5376977,108.4606816,108.7820508,108.4313621,107.3383491,105.4352925,102.6602621,98.95349409,94.27413595,88.60316396,81.94936392,72.93174806,65.02642319,56.11997377,46.54021889,36.65812328,26.90077124,17.75768643,9.784281847,3.612848258,0,Ampere
4,1,2,4.4,0.99,0.995,Social Cost of Carbon,24.53459577,28.63739067,32.54985307,36.30693287,39.92543821,43.40738191,46.74410379,49.91952157,52.9126633,55.69941043,58.25375713,60.54882568,62.55884519,64.26128891,65.64214237,66.70966582,67.70073072,68.56508335,69.29209711,71.79195384,75.45973628,79.91846384,84.92494196,90.31661856,95.98020137,101.832386,107.8076612,113.8504166,119.9097397,125.9359258,131.8780894,137.6824999,143.2914001,148.6421671,153.6667378,158.2912678,162.4360303,166.0155913,168.9393258,171.1123694,172.4371309,172.8155278,172.152157,170.3586791,167.3598055,163.1533641,157.403019,150.0551056,141.0889709,130.5218188,116.1384922,103.4581571,89.13333059,73.71387108,57.83745114,42.23055028,27.7062429,15.1555288,5.549903281,0,Ampere
4,1,3,4.4,0.99,1,Social Cost of Carbon,33.64098463,39.68325805,45.60324519,51.43520353,57.18700754,62.84402964,68.37467356,73.73453631,78.87057015,83.7240051,88.23335294,92.33762905,95.9811942,99.12041937,101.7356473,103.856672,105.8358156,107.7101025,109.6596107,114.1579386,120.3503135,127.6990148,135.8539255,144.5786434,153.7063775,163.1126187,172.6977229,182.3755717,192.0660603,201.6900352,211.1658241,220.4068196,229.3197855,237.8036946,245.7490016,253.0373285,259.5415967,265.1266922,269.6507981,272.9675805,274.9294735,275.3923745,274.2221598,271.3035604,266.5521662,260.1942404,251.2351406,239.633911,225.3963931,208.5875176,185.7762129,165.6509256,142.9552187,118.474998,93.08163286,67.80898839,44.20184639,23.93365733,8.648165582,0,Ampere
